productId,sku,name,categoryId,ok,enriched,missingCount,missingIds,issueCodes,blockHints
"cmnwcxrlk014lvs4wgksobhii","ML-MLB3435263065","Roda Aro 17 Volvo V40 2014","MLB4860","no","1","1","RIM_DIAMETER","missing_attribute","Preencha o campo Diâmetro da roda antes de publicar."
"cmnwcxsdo014pvs4w8rh1ntlo","ML-MLB4035264532","Porta Traseira Palio 2004 A 2013 C/ Detalhes Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcxt5r014tvs4w9vk6dkb1","ML-MLB4034973216","Porta Traseira Direita Uno 1992 A 2003 Traseira Direito Cinza","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcxtxq014xvs4wa0ezo48u","ML-MLB4031298752","Caixa Evaporadora Ar Condicionado Volvo V40 2014 2.0 Turbo","MLB190954","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcxupt0151vs4wz2y9rqo7","ML-MLB4031416768","Acabamento Retrovisor Interno Volvo V40 31218975 Original ","MLB430536","yes","3","0","","",""
"cmnwcxvi10155vs4w34b3gytn","ML-MLB4023631816","Radiador Água Sprinter 2.2 16v 313 2015 Om651 A9065000202","MLB193399","no","2","1","BRAND","missing_attribute","Preencha a marca do produto antes de publicar."
"cmnwcxw9z0159vs4wvnpt8q5h","ML-MLB3440400559","Forro Da Tampa Do Porta Malas Volvo V40 Original Usada ","MLB277543","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcxx1w015dvs4wclls2bkh","ML-MLB3438427579","Kit Radiador Renault Clio 1999 A 2012 Completo Usado","MLB193399","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcxxu0015hvs4w1hmqb5of","ML-MLB3438509733","Ventoinha Com Defletor Onix Prisma Sem Ar Usado Original","MLB194796","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcxym5015lvs4wrtmfzh5q","ML-MLB3438594073","Radiador Cobalt Onix Prisma Spin Com / Sem Ar 2012 A 2017","MLB193399","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy0y8015xvs4wxsmvejq7","ML-MLB3440503569","Defletor Ventoinha Volkswagen Crafter M158599 Com Detalhe","MLB269576","yes","3","0","","",""
"cmnwcy1u00161vs4w4llwpn7z","ML-MLB3440486701","Resistência Do Ar Condicionado Volvo V40 2014 31369487","MLB190956","yes","3","0","","",""
"cmnwcy2m30165vs4wcfhon469","ML-MLB4023570916","Radiador Água Chevrolet Onix/prisma 1.4 2019 8b1060400","MLB193399","yes","3","0","","",""
"cmnwcy3e50169vs4wsl1pc7c6","ML-MLB3440389339","Defletor E Ventoinha Dodge Journey/freemont 2009 A 2016","MLB269576","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy465016dvs4wcsj4nq0k","ML-MLB3439097963","Defletor Com Ventoinha Honda Fit 2015 Até 2020 Original","MLB269576","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy4y3016hvs4wppigywx7","ML-MLB4023362884","Radiador Agua Mobi Uno Novo 3cc Usado 52022975 Original","MLB193399","yes","3","0","","",""
"cmnwcy9m80175vs4w7cgpu45w","ML-MLB3444394033","Fechadura Punto Uno Drive Traseira Direita","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyaeb0179vs4wltwph4z3","ML-MLB4049830732","Fechadura Elétrica Traseira Gol G5 G6","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyb6a017dvs4wtn9fib7f","ML-MLB4038148142","Porta Traseira Direita Gol Parati G2 G3 Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcybyd017hvs4wz28txzy1","ML-MLB3442566153","Porta Traseira Direita Gol Parati G2 G3 1996 A 2005 Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcycqf017lvs4w3gyer4w7","ML-MLB3442539823","Porta Tras. Dir. Spacefox 2010 A 2014 Faixa Preta É Adesivo Traseira Direito","MLB101763","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwcydoj017pvs4wscjr6mb6","ML-MLB4047335316","Lanterna Direita Hb20 Hatch 2013 A 2018  Direito/passageiro","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyegs017tvs4wullo19t5","ML-MLB4034788474","Lanterna Tampa Tras Hyundai Hb20 Hatch 12/15 Lado Esq Esquerdo/motorista","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy5qa016lvs4wthrbzrzc","ML-MLB4023518788","Condensador Do Ar Hb20 Até 2019 Com Detalhe","MLB190953","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy6ia016pvs4w5gv86u61","ML-MLB3440418459","Defletor E Ventoinha Golf Polo E Audi","MLB269576","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy7aa016tvs4weownuorn","ML-MLB4034742486","Lanterna Traseira Tampa Hb20 Sedan L/d Original Usado  Direito Bicolor","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy82a016xvs4wvghe4xlj","ML-MLB4040752582","Fechadura Trava Elétrica Punto Uno Drive Traseira Esquerda","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcy8u60171vs4wd5qeruel","ML-MLB3445666123","Fechadura Palio Siena Dianteira Direita Mecânica","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyf8s017xvs4wlmdraugs","ML-MLB3445647651","Fechadura Palio Siena Dianteira Direita Mecânica","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyg190181vs4wxetd8n5p","ML-MLB4040286172","Fechadura Trava Elétrica Idea Dianteira Direita Original","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcygte0185vs4wsbjue210","ML-MLB3441589221","Porta Dianteira Direita Golf Sapão Sportline 2000 A 2014 Dianteira Direito","MLB101763","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwcyhlm0189vs4wv84pqkm2","ML-MLB4049751736","Porta Traseira Esquerda Fiesta 2002 A 2014 Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyidn018dvs4wpgnuqunw","ML-MLB4040873302","Fechadura Trava Elétrica Gol G5 G6 G7 ","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyj5m018hvs4w9r8h66by","ML-MLB4040538332","Fechadura Elétrica Gol G5","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyjxv018lvs4ww324qxto","ML-MLB3445987729","Porta Dianteira Esquerda C4 Pallas 2007 A 2013  Dianteira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcykps018pvs4wmaqknco0","ML-MLB4040762236","Fechadura Trava Elétrica Punto Uno Drive Traseira Esquerda","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcylht018tvs4w4g6qv4tw","ML-MLB4038080592","Porta Traseira Direita Ford Fusion 2006 A 2012 Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcypi6019dvs4wvz2m0cp7","ML-MLB3452465267","Fechadura Trava Elétrica Renegade Traseira Esquerda","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcym9r018xvs4w78ehrmjp","ML-MLB4040695276","Fechadura Trava Elétrica Punto Uno Drive Traseira Esquerda","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyn2h0191vs4wrcfjkbwr","ML-MLB4070815814","Fechadura Porta Cruze Tracker","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcynua0195vs4wv0icgwoj","ML-MLB3452404343","Alavanca Freio De Mão Ka 2014 A 2018","MLB63743","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyom90199vs4wbjtumhu4","ML-MLB4066025330","Porta Traseira Esquerda Uno Vivace 2011 A 2020 Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyr2h019lvs4wd0d8t0wq","ML-MLB4057113882","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyu6w01a1vs4w3nponmny","ML-MLB4049275038","Fechadura Celta Prisma Traseira Direita","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyuz101a5vs4w3x8pud0o","ML-MLB3452337173","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyvr601a9vs4wfszzsgfw","ML-MLB3449170167","Fechadura Celta Prisma Traseira Esquerda","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcywja01advs4wqkx3qadb","ML-MLB4071442850","Porta Dianteira Direita C4 Pallas 2007 A 2012 Dianteira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyxbl01ahvs4wul29muqa","ML-MLB3452471733","Alavanca Freio De Mão Hb20 2015","MLB63743","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyy3q01alvs4wd3seo9cm","ML-MLB4063852150","Porta Tras Esquerda Peugeot 206 207 2000 A 2014 Com Detalhe Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyzom01atvs4wcx928ecd","ML-MLB4056989098","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz0gk01axvs4whatk3tfu","ML-MLB3452363469","Fechadura Trava Elétrica Renegade Dianteira Esquerda ","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz1cj01b1vs4w44hxj04a","ML-MLB4049570472","Porta Dianteira Esquerda Cobalt 2012 A 2019  Dianteira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyqa8019hvs4wcz65vrfm","ML-MLB3452319217","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyruk019pvs4wkh40mmxv","ML-MLB3452268465","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcysmj019tvs4w4y4o0dfl","ML-MLB4057124906","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcytel019xvs4wo9thd3dx","ML-MLB4057071690","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcyyvr01apvs4w140n7w2x","ML-MLB3452299579","Fechadura Trava Elétrica Palio Grand Siena 2013 A 2020","MLB194431","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz24a01b5vs4wa0k7pjpy","ML-MLB3449779761","Porta Traseira Esquerda Palio 1996 A 2006 Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz2w301b9vs4wrs70czhk","ML-MLB3430334477","Tampa Traseira Volvo V40 2014 Original  Preto","MLB101765","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz3o501bdvs4wdjh8okmi","ML-MLB3955208968","Tampa Traseira Golf Sapão 1998 A 2006","MLB101765","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
"cmnwcz4g601bhvs4woubvk3h8","ML-MLB3430451495","Reservatório De Gua Parabrisa Fiat Freemont Original Usado","MLB63746","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz93z01c5vs4wklypg8r9","ML-MLB3963911256","Lanterna Mala Lado Esquerdo Jetta 2011/2014 Esquerdo/motorista","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz9w001c9vs4whffvnrie","ML-MLB3426480373","Porta Dianteira Direita Hyundai Azera 2008 A 2012  Dianteira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczao101cdvs4wbr29dvw3","ML-MLB3430361521","Porta Traseira Direita Agile 2010 A 2014 Direito Traseira Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczbg001chvs4waj5wxwny","ML-MLB3427702673","Acabamento Inferior Painel Volvo V40 Original Usado","MLB192166","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczdwa01ctvs4w4crfoihs","ML-MLB3963905824","Lanterna Tampa Vw Jetta 2011 A 2015 Lado Direito Orig Direito/passageiro","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczh0h01d9vs4w46zg7fm9","ML-MLB3964306890","Dobradiça Esquerda Porta Mala Fusion 06 A 10 8e53 5442701","MLB194775","yes","3","0","","",""
"cmnwcz58501blvs4w2kyyqupd","ML-MLB3964307648","Dobradiça Direita Porta Mala Fusion 06 A 10 8e53 5442701","MLB194775","yes","3","0","","",""
"cmnwcz60501bpvs4w4pls1i1t","ML-MLB3963935364","Porta Dianteira Esquerda Idea 2006 A 2013 C/ Detalhe Dianteira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz6ry01btvs4whjk0r8rk","ML-MLB3430266087","Lanterna Tampa Vw Jetta 2011 A 2015 Lado Esquerdo Orig Esquerdo/motorista","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz7jz01bxvs4w1orlczhp","ML-MLB3961118090","Porta Dianteira Esquerda Fiat Idea Adventure Com Detalhe Dianteira Esquerda","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwcz8bt01c1vs4w1n2bvkzt","ML-MLB3964051202","Reservatorio Limpador Parabrisa Hyundai Hb20 Original Usado","MLB63746","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczc8a01clvs4wtmt8ywzv","ML-MLB3960987382","Tampa Traseira Fusion 2006 A 2009","MLB101765","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczd4d01cpvs4w1x3og9vg","ML-MLB3963918690","Circuito Lanterna Tampa Traseira Vw Jetta 2009 L/d","MLB22645","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczeoc01cxvs4wa31nucdu","ML-MLB3429130955","Tampa Traseira Vw Jetta 2011 À 2015 ","MLB101765","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczfge01d1vs4wrjz9o0l8","ML-MLB3428010255","Tampa Traseira Jetta 2008 ","MLB101765","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczg8c01d5vs4wkcmk7eyx","ML-MLB3963971184","Porta Traseira Esquerda Cobalt 2012 A 2016 C/ Detalhe Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczwpe01fhvs4wmv6ryrvv","ML-MLB4091248438","Porta Traseira Esquerda Palio Bbb 2008 A 2012 Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczxhn01flvs4wei3mkho0","ML-MLB4103619554","Porta Traseira Direita Hb20 2013 A 2019  Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczy9p01fpvs4wlhp1uihy","ML-MLB4096407354","Porta Traseira Esquerda Uno Vivace 2011 A 2020 Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczhsp01ddvs4wga3k4fj4","ML-MLB3456668455","Porta Traseira Direita Fiesta 2003 A 2014 Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczikt01dhvs4w2uiuph3x","ML-MLB4085082152","Farol Onix Prisma Lado Direito Original Usado Com Detalhe Direito","MLB7863","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczjcw01dlvs4w14h8i51t","ML-MLB3459002459","Porta Traseira Esquerda Palio 1996 A 2006  Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczk4v01dpvs4wq7x3icz0","ML-MLB4081821674","Porta Traseira Esquerda Corsa Classic 2005 A 2016  Traseira Esquerdo","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczkwv01dtvs4wbyaaezd7","ML-MLB3461636805","Porta Traseira Direita Megane Sedan 2007 A 2013 Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczlp001dxvs4wth65pmw6","ML-MLB3459122189","Porta Traseira Direita Palio 1996 A 2006 Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczmh801e1vs4woclm4wnj","ML-MLB4081998760","Porta Traseira Direita Palio 1996 A 2006  Traseira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczn9a01e5vs4wqcuo3poz","ML-MLB3464944465","Trava Abertura Capo Palio Grand Siena","MLB194430","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczo1a01e9vs4wrzopyjgj","ML-MLB4081608588","Porta Dianteira Direita Meriva 2003 A 2012 Dianteira Direito","MLB101763","no","2","1","PART_NUMBER","missing_attribute","Preencha o Part Number da peça antes de publicar."
"cmnwczox901edvs4wsk1wa9p0","ML-MLB4081756406","Farol Direito Golf Gti 2018 Direito","MLB7863","no","1","2","BRAND|PART_NUMBER","missing_attribute|missing_attribute","Preencha a marca do produto antes de publicar. || Preencha o Part Number da peça antes de publicar."
