itemId,account,category,strategy,catalogProductId,tierH,tierW,tierL,tierWg,catH,catW,catL,catWg,h,w,l,weightG,source,skipReason,title,status
"MLB3521157455","JOTABÊ AUTOPEÇAS","MLB47102","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB47102->SMALL","","Difusor De Ar Esquerdo Peugeot 206 Com Detalhe ","ok"
"MLB4262470554","JOTABÊ AUTOPEÇAS","MLB192365","push-tier","","10","10","10","300","","","","","10","10","10","300","kw:TINY","","Sensor Fase Doblo Palio Punto Etorq 63576","ok"
"MLB3528705347","JOTABÊ AUTOPEÇAS","MLB430961","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB430961->TINY","","Válvula Solenóide Óleo Peugeot 208 C3 9674680280","ok"
"MLB3528463957","JOTABÊ AUTOPEÇAS","MLB192566","push-with-catalog-floor","MLB64673348","10","10","10","300","","","","","10","10","10","300","cat:MLB192566->TINY+catFloor","","Bico Injetor Peugeot Citroen 0280156272 ","ok"
"MLB3528475915","JOTABÊ AUTOPEÇAS","MLB192566","push-with-catalog-floor","MLB64673348","10","10","10","300","","","","","10","10","10","300","cat:MLB192566->TINY+catFloor","","Bico Injetor Peugeot Citroen 0280156272 ","ok"
"MLB3528490155","JOTABÊ AUTOPEÇAS","MLB192566","push-with-catalog-floor","MLB64673348","10","10","10","300","","","","","10","10","10","300","cat:MLB192566->TINY+catFloor","","Bico Injetor Peugeot Citroen 0280156272 ","ok"
"MLB3525623573","JOTABÊ AUTOPEÇAS","MLB101764","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101764->XLARGE","","Paralama Esquerdo Scenic 1999 2000 Com Detalhe ","ok"
"MLB3528821063","JOTABÊ AUTOPEÇAS","MLB192566","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB192566->TINY","","Bico Injetor Idea Uno Palio Siena Dk.0094528.b Original","ok"
"MLB4261674360","JOTABÊ AUTOPEÇAS","MLB192566","push-with-catalog-floor","MLB64673348","10","10","10","300","","","","","10","10","10","300","cat:MLB192566->TINY+catFloor","","Bico Injetor Peugeot Citroen 0280156272 ","ok"
"MLB3523061787","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","","Retrovisor Direito Peugeot 206 Original Usado ","ok"
"MLB3523334335","JOTABÊ AUTOPEÇAS","MLB194752","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB194752->XLARGE","","Tanque Combustível Volvo V40 2.0 2014","ok"
"MLB4241087462","JOTABÊ AUTOPEÇAS","MLB101765","push-tier","","30","70","100","18000","","","","","30","70","100","18000","cat:MLB101765->XXLARGE","","Tampa Traseira Peugeot 206 ","ok"
"MLB3523192725","JOTABÊ AUTOPEÇAS","MLB190953","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Condensador Ar Condicionador Peugeot 206/207","ok"
"MLB4241052672","JOTABÊ AUTOPEÇAS","MLB194752","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB194752->XLARGE","","Tanque Combustível Peugeot 206 1.6","ok"
"MLB4270474480","JOTABÊ AUTOPEÇAS","MLB192358","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB192358->TINY","","Sonda Lambda Clio Sandero Flex H8200495791","ok"
"MLB3521070479","JOTABÊ AUTOPEÇAS","MLB115598","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB115598->TINY","","Botao Do Vidro Eletrico Ford Fusion Edge 8l8t-14529-abw","ok"
"MLB4243730758","JOTABÊ AUTOPEÇAS","MLB2235","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Alavanca Marcha Mobi Siena Strada 60423260000","ok"
"MLB4235128116","JOTABÊ AUTOPEÇAS","MLB115598","push-with-catalog-floor","MLB46298804","10","10","10","300","","","","","10","10","10","300","cat:MLB115598->TINY+catFloor","","Interruptor Porta Diant Le Astra 99/ Meriva/zafira 9100300","ok"
"MLB3519616649","JOTABÊ AUTOPEÇAS","MLB194790","push-tier","","30","70","100","18000","","","","","30","70","100","18000","kw:XXLARGE","","Tampa Traseira Vw Tiguan","ok"
"MLB3519302771","JOTABÊ AUTOPEÇAS","MLB101764","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101764->XLARGE","","Paralama Direito Santana Verssailes 1991 A 1996 ","ok"
"MLB3520573735","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","","Porta Direita Sprinter Até 2012 Com Detalhe","ok"
"MLB3519310653","JOTABÊ AUTOPEÇAS","MLB101764","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101764->XLARGE","","Paralama Direito Stratus 1995 A 2000 ","ok"
"MLB4235532388","JOTABÊ AUTOPEÇAS","MLB115598","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB115598->TINY","","Botão Vidro Elétrico Porta Traseira Direita Ford Edge 2010","ok"
"MLB4235525542","JOTABÊ AUTOPEÇAS","MLB22701","push-tier","","15","40","40","2000","","","","","15","40","40","2000","cat:MLB22701->MEDIUM_FLAT","","Quebra Sol Direito Peugeot 206","ok"
"MLB4233292090","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","","Porta Esquerda Sprinter Até 2012 Com Detalhe ","ok"
"MLB4233293606","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","","Porta Traseira Esquerda Classic 2005 A 2016","ok"
"MLB3520152893","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","","Porta Dianteira Direita Towner 1992 A 1999 Com Detalhes Dianteira Direita","ok"
"MLB4235128870","JOTABÊ AUTOPEÇAS","MLB63743","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63743->SMALL","","Alavanca Freio De Mão Peugeot 206","ok"
"MLB3519498957","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","","Porta Dianteira Direita Corsa Classic Dianteira Direito Branco","ok"
"MLB4232344808","JOTABÊ AUTOPEÇAS","MLB101764","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101764->XLARGE","","Paralama Direito Freemont Journey 2009 A 2015 ","ok"
"MLB3518842393","JOTABÊ AUTOPEÇAS","MLB101764","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101764->XLARGE","","Paralama Esquerdo Freemont Journey 2009 A 2015","ok"
"MLB3538110141","JOTABÊ AUTOPEÇAS","MLB192572","push-tier","","15","15","15","600","","","","","15","15","15","600","kw:SMALL","","Modulo Central D Vidro Trava 2s6t15604ad Para Linha Ford","ok"
"MLB4272755650","JOTABÊ AUTOPEÇAS","MLB428983","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB428983->SMALL","","Maçaneta Direita Palio Siena 1996 A 2001","ok"
"MLB4285203840","JOTABÊ AUTOPEÇAS","MLB455486","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Tampa Lateral Motor Corolla 2012 A 2018","ok"
"MLB4285186850","JOTABÊ AUTOPEÇAS","MLB459394","push-tier","","15","15","15","600","","","","","15","15","15","600","kw:SMALL","","Módulo Vw Gol Voyage G6 G7 5u0959800a","ok"
"MLB3533683129","JOTABÊ AUTOPEÇAS","MLB63512","push-with-catalog-floor","MLB45490605","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63512->MEDIUM+catFloor","","Motor Limpador Parabrisa Hb20 W000102640","ok"
"MLB4272724000","JOTABÊ AUTOPEÇAS","MLB428983","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB428983->SMALL","","Maçaneta Externa Traseira Direita Ford Ka 2014 A 2021 Traseira","ok"
"MLB4281155944","JOTABÊ AUTOPEÇAS","MLB63512","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63512->MEDIUM","","Motor Limpador Parabrisa Sentra 2008 A 2014 ","ok"
"MLB3535025763","JOTABÊ AUTOPEÇAS","MLB192955","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Chicote Teto Volvo V40 2.0 2014","ok"
"MLB4281104420","JOTABÊ AUTOPEÇAS","MLB47110","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB47110->MEDIUM","","Coletor Admissão Hb20 1.0 3cc 2022","ok"
"MLB4276743912","JOTABÊ AUTOPEÇAS","MLB116012","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Volante Hb20 Cinza","ok"
"MLB4276702054","JOTABÊ AUTOPEÇAS","MLB194174","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB194174->MEDIUM","","Carter Palio Uno Siena Strada Fire 1.0 1.4","ok"
"MLB3533730359","JOTABÊ AUTOPEÇAS","MLB47110","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB47110->MEDIUM","","Coletor Admissão Hb20 1.0 3cc","ok"
"MLB3536178811","JOTABÊ AUTOPEÇAS","MLB63512","push-with-catalog-floor","MLB47881219","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63512->MEDIUM+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_width, seller_package_height, seller_package_weight] are too small for the product dimensions)","Motor Limpador Parabrisa Hb20 2022 98100r1000","error"
"MLB4276698948","JOTABÊ AUTOPEÇAS","MLB116012","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Volante Hb20 Cinza","ok"
"MLB4278772888","JOTABÊ AUTOPEÇAS","MLB22645","push-with-catalog-floor","MLB45762904","30","40","50","5000","25","20","20","1000","30","40","50","5000","cat:MLB22645->LARGE+catFloor","","Circuito Lanterna Traseira Esquerda Mobi 48950751 Esquerdo/motorista","ok"
"MLB4281106312","JOTABÊ AUTOPEÇAS","MLB63512","push-with-catalog-floor","MLB47881219","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63512->MEDIUM+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_width, seller_package_height, seller_package_weight] are too small for the product dimensions)","Motor Limpador Parabrisa Hb20 2022 98100r1000","error"
"MLB3535839889","JOTABÊ AUTOPEÇAS","MLB63735","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63735->MEDIUM","","Coletor Escape Sandero Duster","ok"
"MLB4291438400","JOTABÊ AUTOPEÇAS","MLB63687","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB63687->SMALL_LONG","","Moldura Painel Honda New Civic 77220snjm00020","ok"
"MLB4299203796","JOTABÊ AUTOPEÇAS","MLB115598","push-tier","","10","10","10","300","","","","","10","10","10","300","cat:MLB115598->TINY","","Botão Vidro Elétrico Peugeot 206 03 A 08 Lado Esquerdo Duplo","ok"
"MLB3541533469","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","","Porta Dianteira Direita Peugeot 207 2011","ok"
"MLB3540284897","JOTABÊ AUTOPEÇAS","MLB192572","push-tier","","15","15","15","600","","","","","15","15","15","600","kw:SMALL","","Módulo Central Renegade Toro 15 A 18 56029583ab ","ok"
"MLB3540416027","JOTABÊ AUTOPEÇAS","MLB63736","push-with-catalog-floor","MLB45663042","15","40","40","2000","","","","","15","40","40","2000","cat:MLB63736->MEDIUM_FLAT+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_height, seller_package_width] are too small for the product dimensions)","Grade Superior Radiador Renault Logan 2014 A 2022 Original ","error"
"MLB3544758461","JOTABÊ AUTOPEÇAS","MLB101763","push-tier","","30","50","80","12000","","","","","30","50","80","12000","cat:MLB101763->XLARGE","","Porta Traseira Direita Peugeot 207 ","ok"
"MLB3540753871","JOTABÊ AUTOPEÇAS","MLB116012","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Volante Hb20 2022 Multifuncional Cinza","ok"
"MLB4294637270","JOTABÊ AUTOPEÇAS","MLB63846","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB63846->SMALL","","Retrovisor Manual Direito Peugeot 206 207 1999 A 2014","ok"
"MLB3542629077","JOTABÊ AUTOPEÇAS","MLB47102","push-with-catalog-floor","MLB45964538","15","15","15","600","","20","100","","15","20","100","600","cat:MLB47102->SMALL+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_height, seller_package_width, seller_package_weight] are too small for the product dimensions)","Difusor Ar Central Honda City 7761079l","error"
"MLB4309743896","JOTABÊ AUTOPEÇAS","MLB116012","push-with-catalog-floor","MLB46145948","15","15","15","600","","","","","15","15","15","600","fallback:SMALL+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_width, seller_package_height, seller_package_weight] are too small for the product dimensions)","Capa Volante Peugeot 206 207","error"
"MLB3547117713","JOTABÊ AUTOPEÇAS","MLB63735","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63735->MEDIUM","","Coletor Escape Peugeot 207 1.4 ","ok"
"MLB4306901872","JOTABÊ AUTOPEÇAS","MLB63712","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Tampa Frontal Motor Ford Mondeo 2.0 16v Original  Usado","ok"
"MLB3544938013","JOTABÊ AUTOPEÇAS","MLB101765","push-tier","","30","70","100","18000","","","","","30","70","100","18000","cat:MLB101765->XXLARGE","","Tampa Traseira Peugeot 207 ","ok"
"MLB4308751718","JOTABÊ AUTOPEÇAS","MLB47110","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB47110->MEDIUM","","Coletor De Admissão Honda City E Fit 1.5","ok"
"MLB4304300288","JOTABÊ AUTOPEÇAS","MLB22704","push-with-catalog-floor","MLB46537056","25","25","25","2000","","","","","25","25","25","2000","cat:MLB22704->MEDIUM+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_width, seller_package_height] are too small for the product dimensions)","Console Central Peugeot 206 207 96704798zd","error"
"MLB3544702703","JOTABÊ AUTOPEÇAS","MLB63512","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB63512->MEDIUM","","Motor Limpador Traseiro Vw Passat Tsi 2 0 2009 83740","ok"
"MLB3542542069","JOTABÊ AUTOPEÇAS","MLB193934","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB193934->SMALL","","Polia Virabrequim  Peugeot 207","ok"
"MLB3554292541","JOTABÊ AUTOPEÇAS","MLB193933","push-with-catalog-floor","MLB45768565","10","10","50","800","","","","","10","10","50","800","cat:MLB193933->SMALL_LONG+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_weight] are too small for the product dimensions)","Mangueira Filtro Ar Peugeot 206 307 1.6 9635638780a","error"
"MLB3544799883","JOTABÊ AUTOPEÇAS","MLB194772","push-tier","","15","15","15","600","","","","","15","15","15","600","fallback:SMALL","","Gargalo Tanque Combustível Uno Vivace 2011 A 2015","ok"
"MLB4334960610","JOTABÊ AUTOPEÇAS","MLB47110","push-tier","","25","25","25","2000","","","","","25","25","25","2000","cat:MLB47110->MEDIUM","","Coletor Admissão Hb20 1.0 3cc 2013 A 2024","ok"
"MLB3552643233","JOTABÊ AUTOPEÇAS","MLB431130","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB431130->SMALL","","Chicote Elétrico Tras Esq Peugeot 206 Sw 2005 2008 ","ok"
"MLB4326490758","JOTABÊ AUTOPEÇAS","MLB115601","push-tier","","15","15","15","600","","","","","15","15","15","600","kw:SMALL","","Comando Botão Retrovisor Elétrico Gm Astra 1999 A 2012 ","ok"
"MLB3554202341","JOTABÊ AUTOPEÇAS","MLB430189","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB430189->SMALL","","Tampa Corrente Motor Volkswagen Jetta 2003 2009 2.5 20v","ok"
"MLB3549142687","JOTABÊ AUTOPEÇAS","MLB115599","push-with-catalog-floor","MLB45960028","10","10","10","300","","","","","10","10","10","300","kw:TINY+catFloor","","Botao Interruptor Pisca Alerta Vw Fox 2014 2018","ok"
"MLB4328477586","JOTABÊ AUTOPEÇAS","MLB6170","push-tier","","10","10","50","800","","","","","10","10","50","800","cat:MLB6170->SMALL_LONG","","Peça De Junção De Água Ford Ka 1.0 12v 2015 Á 2020","ok"
"MLB4334963650","JOTABÊ AUTOPEÇAS","MLB47110","push-with-catalog-floor","MLB45518458","25","25","25","2000","","","","","25","25","25","2000","cat:MLB47110->MEDIUM+catFloor","Erro ao atualizar item: Validation error (item.attribute.invalid.seller.package.dimensions: The packaging attributes [seller_package_height, seller_package_weight] are too small for the product dimensions)","Coletor De Admissão Renault Symbol 2009 1.6 16v ","error"
"MLB4329100206","JOTABÊ AUTOPEÇAS","MLB191714","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB191714->SMALL","","Maquina De Vidro Citroen C4 Pallas Traseira Esquerda ","ok"
"MLB4328677642","JOTABÊ AUTOPEÇAS","MLB193934","push-tier","","15","15","15","600","","","","","15","15","15","600","cat:MLB193934->SMALL","","Comando Virabrequim Motor Uno Palio Fire 1.01.4 55181234","ok"
"MLB3554297345","JOTABÊ AUTOPEÇAS","MLB46641","push-tier","","15","15","15","600","","","","","15","15","15","600","kw:SMALL","","Pedalo Do Freio Hyundai Hb20 ","ok"
"MLB4328743278","JOTABÊ AUTOPEÇAS","MLB193933","push-with-catalog-floor","MLB49737630","10","10","50","800","","","","","10","10","50","800","cat:MLB193933->SMALL_LONG+catFloor","","Mangueira Filtro Ar Hyundai Hb20 1.0 2021 1310378s01","ok"
