itemId,account,category,title,derivedSku,skuSource,price,stock,h,w,l,weightKg,dimSource,mlCategoryLocalId,existingProductId,action,error
"MLB6543760766","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Volkswagen Gol 2010 Direito/passageiro Vermelho","28410","SELLER_SKU","50","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4574483477","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Fiat Uno Vivace 2014 Direito/passageiro Vermelho","28486","SELLER_SKU","65","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6543817260","JOTABÊ AUTOPEÇAS","MLB63743","Alavanca Freio Mao Volkswagen Gol G7 2018","28429","SELLER_SKU","129","1","15","15","15","0.6","cat:MLB63743->SMALL","cmmwbyz4b032fvsakihgxz5uq","","create-new",""
"MLB6543679192","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Honda City 2017 Esquerdo/motorista Vermelho","28415","SELLER_SKU","250","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6543588046","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Volkswagen Fox 2015 Esquerdo/motorista Vermelho","28408","SELLER_SKU","150","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6543762434","JOTABÊ AUTOPEÇAS","MLB5665","Soleira Porta Traseira Esquerda Chery Tiggo 5x 2020 Preto","28413","SELLER_SKU","119","1","10","10","50","0.8","cat:MLB5665->SMALL_LONG","cmmwbzike03i3vsakydejqer9","","create-new",""
"MLB6543681666","JOTABÊ AUTOPEÇAS","MLB101763","Porta Traseira Direita Fiat Palio 2005 Traseira Direita Preto","28420","SELLER_SKU","239","1","30","50","80","12","cat:MLB101763->XLARGE","cmmwc3rfp06x0vsak3s2x0o8h","","create-new",""
"MLB6551613004","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumento Hyundai Hb20 1.0 2015 Preto","28575","SELLER_SKU","79","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4573862763","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Honda Fit 2016 Esquerdo/motorista Vermelho","28451","SELLER_SKU","350","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4574327787","JOTABÊ AUTOPEÇAS","MLB115599","Botao Pisca Alerta Trava Desembaçador Volkswagen Up 2014 Preto","28461","SELLER_SKU","99","1","10","10","10","0.3","kw:TINY","cmmwc49fa07bgvsakwy1vfmyu","","create-new",""
"MLB4574446001","JOTABÊ AUTOPEÇAS","MLB22704","Console Central Porta Copos Volkswagen Up 2015","28470","SELLER_SKU","49","1","25","25","25","2","cat:MLB22704->MEDIUM","cmmwc48el07amvsakdva52cdc","","create-new",""
"MLB4574434203","JOTABÊ AUTOPEÇAS","MLB191714","Maquina Vidro Dianteira Direita Volkswagen Gol G5 2011","28471","SELLER_SKU","29","1","15","15","15","0.6","cat:MLB191714->SMALL","cmmwc42u00763vsakunc8b6xt","","create-new",""
"MLB6551609294","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Renaul Fluence 2014 Preto","28579","SELLER_SKU","165","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4574315455","JOTABÊ AUTOPEÇAS","MLB193531","Reservatorio Agua Radiador Fiat Mobi 2019","28460","SELLER_SKU","35","1","15","15","15","0.6","cat:MLB193531->SMALL","cmmwc4602078pvsaky6eg5sqh","","create-new",""
"MLB4574349059","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Hyundai Hb20 2023 Direito/passageiro Vermelho","28463","SELLER_SKU","150","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4574342997","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Fiat Siena 2001 Direito/passageiro Vermelho","28462","SELLER_SKU","110","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6551673294","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumentos Toyota Corolla 2010 Preto","28582","SELLER_SKU","130","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4573738391","JOTABÊ AUTOPEÇAS","MLB277569","Polia Bomba Direçao Hidraulica Volkswagen Gol G5 2009","28450","SELLER_SKU","79","1","15","15","15","0.6","fallback:SMALL","cmmwc6ejs092ovsakj8ua6oro","","create-new",""
"MLB4573924133","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Fiat Uno 2016 Direito/passageiro Vermelho","28452","SELLER_SKU","100","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4573433567","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Volkswagen Gol 2013 Esquerdo/motorista Vermelho","28427","SELLER_SKU","55","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4573792611","JOTABÊ AUTOPEÇAS","MLB47102","Difusor Ar Condicionado Central Volkswagen Gol G7 2018","28447","SELLER_SKU","89","1","15","15","15","0.6","cat:MLB47102->SMALL","cmmwbyzbh032kvsak6dazk540","","create-new",""
"MLB4573446389","JOTABÊ AUTOPEÇAS","MLB458487","Porta Copos Console Fiat Fiorino 2012 Preto","28428","SELLER_SKU","69","1","15","15","15","0.6","fallback:SMALL","cmmwc4a4i07c8vsakox9of1zh","","create-new",""
"MLB4573281529","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Cherry Tiggo 5x 2020 Direito/passageiro Vermelho","28409","SELLER_SKU","360","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4573400369","JOTABÊ AUTOPEÇAS","MLB430536","Retrovisor Interno Volkswagen Gol G7 2018","28431","SELLER_SKU","89","1","15","15","15","0.6","kw:SMALL","cmmwbyzjh032ovsaky5t7gcja","","create-new",""
"MLB4573892037","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direito Citroen C3 2006 Direito/passageiro Vermelho","28453","SELLER_SKU","125","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4573425195","JOTABÊ AUTOPEÇAS","MLB194779","Amortecedor Tampa Traseira Volkswagen Gol G7 2018","28432","SELLER_SKU","65","1","30","80","100","18","kw:XXLARGE","cmmwbyyhz031rvsakglzdwh7a","","create-new",""
"MLB4573183771","JOTABÊ AUTOPEÇAS","MLB191710","Modulo Freio Abs Volkswagen Gol G7 2018","28404","SELLER_SKU","179","1","15","15","15","0.6","kw:SMALL","cmmwbyuvs02yvvsak6qssmtv9","","create-new",""
"MLB6551574616","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Chevrolet Prisma 1.4 2017 2018 Preto","28574","SELLER_SKU","299","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6550131340","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Renault Logan Sandero 2008 Preto","28536","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6549995732","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Honda Civic 2009 Preto","28538","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6551539560","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Hyundai Ix35 2015 Preto","28567","SELLER_SKU","180","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6550011124","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Toyota Corolla 2014 Preto","28541","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6550153620","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Renault Logan Sandero 2008 Preto","28544","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6550229938","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumento Citroen C3 2003 Preto","28545","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6551425732","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Renault Sandero 2011 Preto","28558","SELLER_SKU","100","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6551474966","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Citroen C3 2014 Preto","28563","SELLER_SKU","59","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6551472892","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Honda City 2010 Preto","28561","SELLER_SKU","140","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6551325800","JOTABÊ AUTOPEÇAS","MLB101763","Porta Esquerda Volkswagen Saveiro Extreme Robust 2025 2026 Dianteira Esq Cinza","28555","SELLER_SKU","2300","1","30","50","80","12","cat:MLB101763->XLARGE","cmmwc3rfp06x0vsak3s2x0o8h","","create-new",""
"MLB6549913646","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Chevrolet Onix 2020 Direito/passageiro Vermelho","28526","SELLER_SKU","160","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6551317716","JOTABÊ AUTOPEÇAS","MLB101762","Capo Volkswagen Saveiro Extreme Robust 2025 2026","28553","SELLER_SKU","1999","1","30","80","100","18","kw:XXLARGE","cmmwbyrjx02w5vsakcfxt4u4a","","create-new",""
"MLB6551447398","JOTABÊ AUTOPEÇAS","MLB5759","Led Lanterna Jeep Renegade 2016 H1 Preto Led","28559","SELLER_SKU","199","1","25","25","25","2","kw:MEDIUM","cmmwc4tv707scvsak7nr0behn","","create-new",""
"MLB6550035218","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Hyundai Hb20 2015 Preto","28540","SELLER_SKU","129","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6551486812","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Toyota Corolla 2013 Preto","28564","SELLER_SKU","150","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6550326324","JOTABÊ AUTOPEÇAS","MLB459460","Painel De Instrumento Toyota Corolla 2010","28543","SELLER_SKU","135","1","15","15","15","0.6","fallback:SMALL","cmmwc3kv606rnvsak9m1eibgz","","create-new",""
"MLB6551592900","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Honda Civic 2015 Preto","28577","SELLER_SKU","300","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6551465066","JOTABÊ AUTOPEÇAS","MLB456392","Painel Instrumento Renault Duster Sandero Logan 2012 Preto","28565","SELLER_SKU","69","1","15","15","15","0.6","fallback:SMALL","cmmwc6are08zfvsakixtcyn03","","create-new",""
"MLB6549896678","JOTABÊ AUTOPEÇAS","MLB47089","Painel Instrumentos Renault Logan 2010 Preto","28523","SELLER_SKU","99","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6549853804","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Honda Civic 2009 Preto","28529","SELLER_SKU","99","2","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4577726647","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Mitsubishi Asx 2011 Preto","28571","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB6549048024","JOTABÊ AUTOPEÇAS","MLB270881","Coluna Direçao Volkswagen Gol G7 2017","28510","SELLER_SKU","99","1","15","15","15","0.6","fallback:SMALL","cmmwbz1nm034avsakyu1p72ul","","create-new",""
"MLB6549864576","JOTABÊ AUTOPEÇAS","MLB47089","Painel Instrumento Renault Duster 2015 Preto","28527","SELLER_SKU","69","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6549841264","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Volkswagen Jetta 2007 Direito/passageiro Vermelho","28528","SELLER_SKU","100","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6549187992","JOTABÊ AUTOPEÇAS","MLB428985","Maçaneta Externa Traseira Esquerda Volkswagen Gol G5 2010 Cinza","28514","SELLER_SKU","19","1","15","15","15","0.6","cat:MLB428985->SMALL","cmmwc3qpo06wdvsakxggslyj8","","create-new",""
"MLB6548925286","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Externa Dianteira Esquerda Volkswagen Gol G5 2010 Preto Dianteira","28497","SELLER_SKU","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB6549152672","JOTABÊ AUTOPEÇAS","MLB190975","Modulo Imobilizador Ignicao Chevrolet Vectra Zafira 2002","28516","SELLER_SKU","99","1","15","15","15","0.6","kw:SMALL","cmmwbywaq02zvvsak7k2zilab","","create-new",""
"MLB6549035224","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Honda City 2018 Direito/passageiro Vermelho","28508","SELLER_SKU","148","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6549078520","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Ford Ecosport 2013 Direito/passageiro Vermelho","28507","SELLER_SKU","170","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6549154332","JOTABÊ AUTOPEÇAS","MLB194800","Limitador Porta Traseira Direita Volkswagen Fox 2003","28518","SELLER_SKU","19","1","15","15","15","0.6","cat:MLB194800->SMALL","cmmwc3pc406v6vsakd0ag74a2","","create-new",""
"MLB6548954732","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Lado Esquerdo Honda City 2010 Esquerdo/motorista Vermelho","28499","SELLER_SKU","250","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4577811085","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Controle Hyundai Hb20 2015 Preto","28580","SELLER_SKU","180","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6549364526","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Chery Tiggo 5x 2019 Direito/passageiro Vermelho","28515","SELLER_SKU","179","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6549187308","JOTABÊ AUTOPEÇAS","MLB191713","Guia Vidro Porta Traseira Direita Chery Tiggo 5x 2019 Preto","28513","SELLER_SKU","29","1","10","10","50","0.8","cat:MLB191713->SMALL_LONG","cmmwc42ub0766vsakpmh0vooi","","create-new",""
"MLB6549202188","JOTABÊ AUTOPEÇAS","MLB191713","Guia Porta Dianteiro Esquerdo Volkswagen Fox 2010 Cinza","28517","SELLER_SKU","19","1","10","10","50","0.8","cat:MLB191713->SMALL_LONG","cmmwc42ub0766vsakpmh0vooi","","create-new",""
"MLB6549666836","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Esquerda Chevrolet Celta 2001 Esquerdo/motorista Vermelho","28520","SELLER_SKU","50","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB6549648576","JOTABÊ AUTOPEÇAS","MLB47089","Painel Instrumentos Ford Ka 2015 Preto","28522","SELLER_SKU","119","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4577743235","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Hyundai Tucson 2016 Preto","28573","SELLER_SKU","220","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB6548935650","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Ford Fiesta Sedan 2003 Direito/passageiro Vermelho","28494","SELLER_SKU","150","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4577723491","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Fiat Palio 2005 Preto","28569","SELLER_SKU","69","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4576882507","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Fiat Strada Trekking 2015 Branco","28539","SELLER_SKU","139","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4577095557","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Painel Citroen C3 2014 Preto","28547","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4577037103","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Ford Ka 2015 Preto","28548","SELLER_SKU","80","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4577079775","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Honda Fit 2010 Preto","28549","SELLER_SKU","180","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4577029161","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Toyota Corolla 2013 Preto","28546","SELLER_SKU","300","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4576790869","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Renault Sandero Logan 2009 Preto","28535","SELLER_SKU","99","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4577707475","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Chevrolet Onix 2020 Preto","28568","SELLER_SKU","199","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4576760651","JOTABÊ AUTOPEÇAS","MLB459460","Painel Instrumento Fiat Cronos Argo 1.0 3cc 2018","28525","SELLER_SKU","99","1","15","15","15","0.6","fallback:SMALL","cmmwc3kv606rnvsak9m1eibgz","","create-new",""
"MLB4577251101","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Hyundai Hb20 2014 Preto","28550","SELLER_SKU","120","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4576790277","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Volkswagen Gol G5 2008 Direito/passageiro Vermelho","28534","SELLER_SKU","55","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4577704959","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Renault Sandero Stepway 2011 Preto","28572","SELLER_SKU","139","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4576798873","JOTABÊ AUTOPEÇAS","MLB22645","Lanterna Traseira Direita Volkswagen Fox 2006 Direito/passageiro Vermelho","28532","SELLER_SKU","85","1","25","25","25","2","cat:MLB22645->MEDIUM","cmmwc40oc074gvsak3q821qhi","","create-new",""
"MLB4576867841","JOTABÊ AUTOPEÇAS","MLB63548","Painel Instrumentos Jeep Renegade 2015 Preto","28537","SELLER_SKU","299","1","15","40","40","2","cat:MLB63548->MEDIUM_FLAT","cmmwc6amw08z6vsak6jxxbvke","","create-new",""
"MLB4577589089","JOTABÊ AUTOPEÇAS","MLB101763","Porta Direita Volkswagen Extreme Robust Saveiro 2025 2026 Dianteira Direita Cinza","28556","SELLER_SKU","1899","1","30","50","80","12","cat:MLB101763->XLARGE","cmmwc3rfp06x0vsak3s2x0o8h","","create-new",""
"MLB4576795703","JOTABÊ AUTOPEÇAS","MLB47089","Painel Instrumento Peugeot 206 2010 Preto","28531","SELLER_SKU","99","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4577535337","JOTABÊ AUTOPEÇAS","MLB194739","Mini Frente Volkswagen Saveiro Extreme Robust 2025 2026","28554","SELLER_SKU","699","1","15","15","15","0.6","fallback:SMALL","cmmwc3r9j06wwvsakcb9tyy5g","","create-new",""
"MLB4577700879","JOTABÊ AUTOPEÇAS","MLB47089","Painel De Instrumento Fiat Palio 2009 Preto","28570","SELLER_SKU","100","1","15","40","40","2","cat:MLB47089->MEDIUM_FLAT","cmmwbz0kd0338vsakfarrneid","","create-new",""
"MLB4576823309","JOTABÊ AUTOPEÇAS","MLB456392","Painel Instrumentos Peugeot 207 1.4 2013 Preto","28533","SELLER_SKU","99","1","15","15","15","0.6","fallback:SMALL","cmmwc6are08zfvsakixtcyn03","","create-new",""
"MLB4577444719","JOTABÊ AUTOPEÇAS","MLB457372","Tampa Traseira Volkswagen Saveiro Extreme Robust 2025 2026 Cinza","28552","SELLER_SKU","2099","1","30","80","100","18","kw:XXLARGE","cmmwc4ok207nxvsakq90e8qum","","create-new",""
"MLB4576369633","JOTABÊ AUTOPEÇAS","MLB194800","Limitador Porta Dianteira Direita Volkswagen Gol Voyage G5","28498","SELLER_SKU","19","1","15","15","15","0.6","cat:MLB194800->SMALL","cmmwc3pc406v6vsakd0ag74a2","","create-new",""
"MLB4576420043","JOTABÊ AUTOPEÇAS","MLB428983","Maçaneta Interna Dianteira Direita Fiat Palio Bbb 2009 Cinza Dianteira","28500","SELLER_SKU","19","1","15","15","15","0.6","cat:MLB428983->SMALL","cmmwc3qp206wbvsak8xk9mw49","","create-new",""
"MLB4576426605","JOTABÊ AUTOPEÇAS","MLB455981","Suporte Caixa Bateria Volkswagen Fox 1.0 2006","28505","SELLER_SKU","59","1","15","15","15","0.6","fallback:SMALL","cmmwc3oko06ulvsakdnk460en","","create-new",""
